tool net total_wl #pins #vias li1_wl met1_wl met2_wl met3_wl met4_wl met5_wl 
grt: N0043 69 4 7 0 7 41.4 7 27.6 7 0 7 0 7 0
drt: N0043 27.08 4 8 0 8 15.86 8 11.22 8 0 8 0 8 0
grt: N0044 117.3 17 13 0 13 62.1 13 55.2 13 0 13 0 13 0
drt: N0044 93.72 17 34 0 34 55.86 34 37.86 34 0 34 0 34 0
grt: N0045 117.3 17 13 0 13 62.1 13 55.2 13 0 13 0 13 0
drt: N0045 92.8 17 34 0 34 55.4 34 37.4 34 0 34 0 34 0
grt: N0046 41.4 2 4 0 4 13.8 4 27.6 4 0 4 0 4 0
drt: N0046 24 2 4 0 4 5.98 4 18.02 4 0 4 0 4 0
grt: N0050 41.4 3 5 0 5 27.6 5 13.8 5 0 5 0 5 0
drt: N0050 29.56 3 7 0 7 22.08 7 7.48 7 0 7 0 7 0
grt: N0051 75.9 3 6 0 6 41.4 6 34.5 6 0 6 0 6 0
drt: N0051 48.18 3 9 0 9 19.76 9 22.44 9 5.98 9 0 9 0
grt: N0052 55.2 3 6 0 6 20.7 6 34.5 6 0 6 0 6 0
drt: N0052 34.54 3 7 0 7 13.8 7 20.74 7 0 7 0 7 0
grt: N0053 89.7 6 8 0 8 55.2 8 34.5 8 0 8 0 8 0
drt: N0053 83.48 6 18 0 18 40.09 18 33.27 18 10.12 18 0 18 0
grt: N0055 248.4 17 19 0 19 124.2 19 82.8 19 41.4 19 0 19 0
drt: N0055 217.78 17 44 0 44 106.34 44 78.78 44 32.66 44 0 44 0
grt: N0056 220.8 17 16 0 16 165.6 16 55.2 16 0 16 0 16 0
drt: N0056 210.76 17 39 0 39 130.4 39 80.36 39 0 39 0 39 0
grt: N0057 48.3 2 4 0 4 20.7 4 27.6 4 0 4 0 4 0
drt: N0057 37.14 2 6 0 6 14.36 6 22.78 6 0 6 0 6 0
grt: N0058 110.4 4 9 0 9 34.5 9 55.2 9 20.7 9 0 9 0
drt: N0058 76.645 4 13 0 13 23.085 13 41.84 13 11.72 13 0 13 0
grt: N0061 296.7 17 25 0 25 144.9 25 110.4 25 41.4 25 0 25 0
drt: N0061 211.36 17 40 0 40 101.52 40 85 40 24.84 40 0 40 0
grt: N0062 269.1 17 23 0 23 186.3 23 82.8 23 0 23 0 23 0
drt: N0062 211.12 17 46 0 46 141.84 46 67.44 46 1.84 46 0 46 0
grt: N0063 69 2 6 0 6 13.8 6 34.5 6 20.7 6 0 6 0
drt: N0063 57.92 2 6 0 6 25.84 6 32.08 6 0 6 0 6 0
grt: N0064 62.1 4 8 0 8 27.6 8 34.5 8 0 8 0 8 0
drt: N0064 44.1 4 10 0 10 16.56 10 27.54 10 0 10 0 10 0
grt: N0065 20.7 2 4 0 4 0 4 20.7 4 0 4 0 4 0
drt: N0065 14.54 2 4 0 4 2.3 4 12.24 4 0 4 0 4 0
grt: N0066 34.5 3 4 0 4 13.8 4 20.7 4 0 4 0 4 0
drt: N0066 23.58 3 6 0 6 7.82 6 15.76 6 0 6 0 6 0
grt: N0067 41.4 3 4 0 4 13.8 4 27.6 4 0 4 0 4 0
drt: N0067 25.72 3 7 0 7 7.36 7 18.36 7 0 7 0 7 0
grt: N0076 89.7 3 6 0 6 41.4 6 48.3 6 0 6 0 6 0
drt: N0076 63.32 3 7 0 7 28.98 7 34.34 7 0 7 0 7 0
grt: N0077 69 3 5 0 5 55.2 5 13.8 5 0 5 0 5 0
drt: N0077 52.59 3 8 0 8 11.96 8 9.35 8 31.28 8 0 8 0
grt: N0078 41.4 3 6 0 6 13.8 6 27.6 6 0 6 0 6 0
drt: N0078 20.74 3 6 0 6 7.82 6 12.92 6 0 6 0 6 0
grt: N0079 62.1 3 6 0 6 34.5 6 27.6 6 0 6 0 6 0
drt: N0079 27.9 3 6 0 6 17.36 6 10.54 6 0 6 0 6 0
grt: N0081 179.4 17 16 0 16 48.3 16 82.8 16 48.3 16 0 16 0
drt: N0081 148.87 17 38 0 38 63.34 38 61.61 38 23.92 38 0 38 0
grt: N0082 172.5 17 13 0 13 117.3 13 55.2 13 0 13 0 13 0
drt: N0082 145.4 17 38 0 38 102.66 38 42.74 38 0 38 0 38 0
grt: N0083 186.3 17 19 0 19 117.3 19 69 19 0 19 0 19 0
drt: N0083 121.88 17 42 0 42 55.74 42 47.74 42 18.4 42 0 42 0
grt: N0084 131.1 17 14 0 14 89.7 14 41.4 14 0 14 0 14 0
drt: N0084 96.7 17 37 0 37 48.98 37 47.72 37 0 37 0 37 0
grt: N0085 27.6 2 4 0 4 13.8 4 13.8 4 0 4 0 4 0
drt: N0085 15.72 2 8 0 8 3.68 8 10.66 8 1.38 8 0 8 0
grt: N0086 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0086 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0087 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0087 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0088 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0088 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0089 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0089 3.44 2 2 0 2 3.44 2 0 2 0 2 0 2 0
grt: N0090 13.8 2 4 0 4 0 4 13.8 4 0 4 0 4 0
drt: N0090 2.205 2 2 0 2 2.205 2 0 2 0 2 0 2 0
grt: N0091 13.8 2 4 0 4 0 4 13.8 4 0 4 0 4 0
drt: N0091 2.205 2 2 0 2 2.205 2 0 2 0 2 0 2 0
grt: N0092 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0092 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0093 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0093 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0094 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0094 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0095 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0095 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0096 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0096 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0097 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0097 3.44 2 2 0 2 3.44 2 0 2 0 2 0 2 0
grt: N0098 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0098 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0099 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0099 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0100 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0100 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0101 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0101 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0102 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0102 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0103 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0103 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0104 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0104 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0105 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0105 3.44 2 2 0 2 3.44 2 0 2 0 2 0 2 0
grt: N0106 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0106 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0107 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0107 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0108 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0108 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0109 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0109 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0110 13.8 2 4 0 4 0 4 13.8 4 0 4 0 4 0
drt: N0110 2.98 2 4 0 4 0.46 4 2.52 4 0 4 0 4 0
grt: N0111 13.8 2 4 0 4 0 4 13.8 4 0 4 0 4 0
drt: N0111 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0112 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0112 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0113 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0113 3.44 2 2 0 2 3.44 2 0 2 0 2 0 2 0
grt: N0114 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0114 2.575 2 2 0 2 2.575 2 0 2 0 2 0 2 0
